reviewID,reviewerID,reviewContent,rating,usefulCount,date,reviewerID,firstCount,reviewCount,Filtered
cu7S73fb9MO5vSTVdJQ8VA,afPIUwUh0C_lgHvt77cneg,Great for happy hour. Cute venue. Good location if you're lucky enough to get a parking spot.,5,1,5/29/2012,afPIUwUh0C_lgHvt77cneg,55,398,1
cu8gLDuJYrzKwcFhtH52cg,DejbySADs66NO3RMAuzBIw,A few coworkers and I were looking for an upscale place to have some drinks after work tonight so we met here. I don't know what to think of this place because their design is very inconsistent part upscale part dive like which included a big screen tv in the corner of the room. The staff was very attentive and we were lucky to enough to be greeted by Chef Andrea Apuzzo who thanked us for coming in.,3,3,6/4/2011,DejbySADs66NO3RMAuzBIw,15,103,0
CUAlF4I8pAFT8TRyUd2T3Q,-3s52C4zL_DHRK0ULG6qtg,LOVE HER!!! I have told so many people to start using her as their MD. Most of the people I work with have switched to her and her practice. she is easy to talk to and such a delight to have as a doctor. She takes the time to remember small things about her patients and makes you feel like you are old friends.,5,0,7/27/2010,-3s52C4zL_DHRK0ULG6qtg,106,1032,0
cUEgOroKhyFBSxrEGAckpA,PFNZVn73upq3oZDG2KnAqA,I decided to take advantage of the Summerlicious Special and check out Fred's for Dinner. The restaurant itself looks a bit dated but it still succeeds in evoking that romantic feeling with it's deep red and black murals boarding both walls and white linen draped tables complete with candle light and dim ambiance. There is an open kitchen in the back of the restaurant that allows you to view the chefs hard at work. Our waiter began by taking our drink orders. I was intrigued by the various flavours of San Pellegrino they offer and decided to order the Pompelmo (Grapefruit) flavour. It's delightfully tart and refreshing. I was surprised though when my table mate ordered a gingerale and it arrived in a can with separate glass? After placing our order the waiter returns with a basket of assor,4,2,7/19/2012,PFNZVn73upq3oZDG2KnAqA,14,137,0
CUF7jTtW6E5EX9uSwzPrOQ,QW3VXvKxEiGZgo1vasV5xw,if it weren't in the galleria it would get 4 stars but the people all look like thugs in the mall. The food is always high quality for chain restaurant cuisine and boy are the portions HUGE,3,0,Update - 7/11/2009,QW3VXvKxEiGZgo1vasV5xw,0,227,1
cUI715Pe9uhFVwaCxYY2yw,kMsX9ZxCfwgjZDEdCDej9Q,As with all Mickey D's............free wi-fi. Thanks Ronald. Red Box inside the store in the event that you HAD TO watch a $1 movie tonight. Bathroom also (always appreciated),3,1,11/29/2011,kMsX9ZxCfwgjZDEdCDej9Q,54,416,0
cUjoN6VMsc8a6y9wP9ppsw,wB8ATiDKotKsP-jEPJgwtw,This is a cheap borderline divey bar that is located right on the river. So its a cool place to hangout when the weather is nice. The staff are average and the food is so-so. The best thing other than the location is the drink prices which are nice and low.,3,0,4/26/2012,wB8ATiDKotKsP-jEPJgwtw,58,629,0
cuJPL8Ew6wUjPSelIbyu9A,RO78jiBkX61pPweJLVlCgA,White Fence Farm is a seasonally operated place that closes down for the winter. The waiting room is a rather large antique museum that has some pretty cool artifacts.  The chicken dinners are served family style and you get a good deal of food for your money.  If you are looking for a side-splitting fun place than this is not the place for you. If you are looking for a place to bring the relatives from out of town than this is the place.  My only complaint is that they have a very limited bar if you want a drink. The chicken is a cut above all of the other places.  The meat is juicy and falls off of the bone and it has a very light breading that nearly melts in your mouth.  They have delicious steaks also.  They are very tender cuts of beef that are well seasoned.,4,1,3/29/2006,RO78jiBkX61pPweJLVlCgA,232,893,0
CUk_myt2THwzrfZP2vlXhg,ZdkzBEMzY1DL4-snIRZThQ,Another YL review!! This is probably one of the larger YLs that I've seen. I love the area that its in. You can choose to eat your yogurt inside or outside. This place is ALWAYS BUSY. Filled with kids and their parents. The topping and flavors are the same as all the other YLs.,5,0,10/26/2011,ZdkzBEMzY1DL4-snIRZThQ,9,261,0
cunpo9I7ypFnzM0s9ln1iQ,d_3nUch9JgoUrK7H4Fupqw,Very rude people. You can def find better deals elsewhere. Don't by from Tom. He's the worst and rudest Show owner comment »,1,1,2/19/2011,d_3nUch9JgoUrK7H4Fupqw,0,26,1
cuOkZ2f4UkUvtlmShMUxcw,OxOEyH0OxKH4e3E6xqy9-Q,Love LongHorn! Great flavor in each bite!!!,5,0,3/1/2012,OxOEyH0OxKH4e3E6xqy9-Q,36,178,0
CutjqD1BGuwgWzmDVdWFgQ,qgbbuhfSkH5_Tna5t9tE-A,I have dined here maybe a dozen times now.....and every meal was excellent.   It used to be half the size when I first ate here....I have had a variety of dishes here...and everyone of them was excellent.   A real gem of a place to dine.....not many tourists....just locals jamming this place.,4,2,8/19/2007,qgbbuhfSkH5_Tna5t9tE-A,160,279,0
CuvKtQY6fKZDdd1PL3Lo1A,Y4Du3cllZ_gpNjzTvmeZ0Q,I've had a kazillion pairs of jeans done since I first did this review and I am still extremely pleased with their service.,5,0,Update - 10/2/2012,Y4Du3cllZ_gpNjzTvmeZ0Q,206,562,0
cuxas7XZ7IizEWoHoNNkng,5BmwvzEcpKabkm-ceiW0KQ,I was looking for a good sports bra. I found this place through Google search and immediately search the store in YELP to check how people are rating. I found some good recommendations so I tried to shop at Central Foundations. The lingerie store owner was very helpful. She got me one good sports bra and the fit was just right. Thanks Central Foundations for your great customer services.,5,1,2/22/2012,5BmwvzEcpKabkm-ceiW0KQ,0,13,1
CuzpmEU_J5iz2TTOLhhXog,OiBmu84gTMZhWqDi2PXhCQ,I like King's Fish house because 1) the good menu items are consistent 2) the beer is cold and they have a good selection 3) service is pretty good 4) it's close to home. I typically go for the Cioppino for an entree.  Their broth is pretty good and hearty and goes great with the dipping bread.  The seafood is pretty good in the stew and usually not overcooked.  The macadamia nut crusted  halibut is pretty good too.  They have decent oysters to start with. The outside seating is great if you're coming with your kids.  The noise level is perfect for families. I've taken some business colleagues and clients to the restaurant and everyone has a good meal and a good time.,4,0,9/21/2012,OiBmu84gTMZhWqDi2PXhCQ,5,88,0
CV0x-PKN8_vQy_pHitXJMw,1gEx8Si6rkStWBp_IXnGCw,Went there alot during college visiting friends - made a quick stop here as an adult for a run down memory lane and a beverage.  As most bars go doing the day - smelled like musty stale beer.   Let's just say this - had my beer in my stupid blue cup and left....,2,1,5/13/2011,1gEx8Si6rkStWBp_IXnGCw,65,459,0
CV3fRJFirDOvqNNZ1eD43A,Zn8tgekH0oCfyk4SUtygoA,Dear double espresso. You hit the spot and wiped out my jet lag! Til next time!,3,0,6/16/2012,Zn8tgekH0oCfyk4SUtygoA,22,212,0
cV6rW_RAIKm0HybKD5XBNA,qEv3LrfTm95_VJfU0hFQwA,No complaints... It is an average Chilies .,4,0,2/6/2012,qEv3LrfTm95_VJfU0hFQwA,49,245,0
CVAU2TJh3w-2wzBFpowk5g,NkVtKQ4wPSuv5OjJTq2nJw,The best Czech food! Try the roast pork and dumplings or the breaded pork tenderloin! Food that brings back childhood memories of growing up in Berwyn the 'Houby Capital of the World!",4,1,12/4/2011,NkVtKQ4wPSuv5OjJTq2nJw,38,82,0
CVdaRwlmR3mi2c1QLXCiKg,HMFAz4K5ZeMXcAhbEmMS-Q,I was at Mimi's Cafe on a Sunday in the middle of February. I came with a group of about 10. I was able to call on my way and make reservations of all us at around 11am which is a huge plus when finding somewhere to go with a group. We did not wait long at all for them to get our table set up. Once we were seated someone came over and asked the few of us that showed up first what we wanted to drink. After everyone arrived we all started deciding on what we wanted to eat. I choose the Strawberry crepes. They were just to die for. Just the right amount of sweetness to make the dish. My husband ordered the Grilled Cheese which he thought was pretty good. I know that some of other people ordered the Chiptole Breakfast Burrito and they thought it was fantastic. I also got a Mocha Cappuccino to ,4,0,3/20/2012,HMFAz4K5ZeMXcAhbEmMS-Q,10,92,0
cveZhkbeBRqkAD7dRvcKuQ,vvKBMX2yw1rTcS-UzP_RUg,The line can loop around like a line at Disneyland. But the cheese popcorn is a can't miss if you're in the area.,4,1,1/30/2011,vvKBMX2yw1rTcS-UzP_RUg,0,150,1
CvgjOEk7FNvJ31HIe0m5XA,FZTkBavnUWVQRK3ULOxePQ,Wow this thing sure didn't last very long.  I guess I was lucky to try it a few days after it opened.  Burger was nothing impressive and now it's been closed for like 3 months.  This probably sets some sort of record as to where something went out of business this fast on Northgate.,1,1,3/15/2012,FZTkBavnUWVQRK3ULOxePQ,938,1749,0
cvGwxEyVD1a9tC8uRsSg0w,FZTkBavnUWVQRK3ULOxePQ,I think it's safe to say that this store is now closed permanently.  It's latest revamp into an Outlet Store" seems to be over as well.   http://www.yelp.com/biz_…",1,4,Update - 4/19/2010,FZTkBavnUWVQRK3ULOxePQ,938,1749,0
cVI6n8kHjpNIYj1b7CsrnQ,2sluIPYMWfcxuNXZmRsOaA,First.  This manor is not for everyone.  It has its charm and you have to ask your server what dish on the menu is in season" or getting lots of compliments.  The dinner is quite expensive but included with the price of the room.  Breakfast is not on the same quality level as the wonderful dinners.   Second.  This manor books many wedding parties and you have to be careful not to get stuck there during such a noisy event.  I have stayed at the manor three times and wasn't disappointed.   True the staff does not appear to be friendly to everybody.  It must take tons of energy to keep the old rooms in repair from season to season.",4,3,9/7/2011,2sluIPYMWfcxuNXZmRsOaA,5,59,0
cvjQEiaHi853XP9K9x8jVA,XYSDrIef7g4Gmp3lNFVO6A,I've been by here a couple of times to gas up the car - always after gassing up on Pho Ga at Viet Crystal - which is nearby. Paid at the pump and gassed up - I never had the pump slowness problem described in the previous review by Jeff W.,4,1,5/5/2010,XYSDrIef7g4Gmp3lNFVO6A,1388,2530,0
CVJSMywZALf-5tymPphOUQ,5ITdf0mnklCpIUenv-5LWw,Very decent place to have lunch after running the Angel Island 8k today.  We were starving and the generous portions hit the spot.  Even brought home left overs for my sweetie.  I didn't have any of the beer but the house Cab was pretty good.  My two running partners both had an ale on tap and enjoyed it.,4,2,1/11/2009,5ITdf0mnklCpIUenv-5LWw,68,478,1
CVkRjdKep5onJXzVAEWHzQ,QW3VXvKxEiGZgo1vasV5xw,great service and one of the best ice cream around,4,0,1/20/2009,QW3VXvKxEiGZgo1vasV5xw,0,227,1
CVm8fWE3ncw-aGWGxE6DTQ,QW3VXvKxEiGZgo1vasV5xw,Service stinks ! One of the worst dining experiences. Waiter made us wait to pay him. 45.00 for crap service,1,2,5/26/2008,QW3VXvKxEiGZgo1vasV5xw,0,227,1
cvMGXhezMxMo4ypv0BJ_-w,OxOEyH0OxKH4e3E6xqy9-Q,Good place for families! Kids will love the selection and offerings that they can choose.,3,0,8/8/2012,OxOEyH0OxKH4e3E6xqy9-Q,36,178,0
cvMwRy2hxP-RyLgAhDOZCA,ARUzJkaGyuk_HFM8V-TJxw,Really good Not self serve but they I've a lot of toppings,4,0,9/29/2012,ARUzJkaGyuk_HFM8V-TJxw,17,162,1
cVPma4UP2kr58aIZIenh_A,Zxycq6BuvaWem7j5dEEhIA,a friend of mine has been attending classes here for about 2 years... and his skill has gotten quite impressive!,3,0,3/15/2011,Zxycq6BuvaWem7j5dEEhIA,1,28,1
cVYcIzgu7MeyU00Z3gpVeQ,ungvf-MPW7P7ZzLMW_48Rg,Short review. Very nice staff and owners. Food just wasn't very good. Bland. I wouldn't go back but hopefully they will get on track a little more as I believe they are pretty newly opened.,2,1,6/3/2012,ungvf-MPW7P7ZzLMW_48Rg,16,166,0
CVzmqKpnYRyR28wiDwk3wg,qEv3LrfTm95_VJfU0hFQwA,The food here is always delicious. I love the mint jelly for my lamb. I wish they had roasted pineapple. Our waitress was the best keeping our fried bananas full constantly. I can not wait to go back.,5,0,11/23/2011,qEv3LrfTm95_VJfU0hFQwA,49,245,1
cW-4I70CUGurfkfhjuD4LA,9lhqQ3nrs9V48jzfVn7a1A,The cleanest 50-dollar-a-night hotel in the world! Mini-fridge & microwave included.,5,1,9/26/2006,9lhqQ3nrs9V48jzfVn7a1A,29,48,0
Cw-YXlAQTPryq8Xm0dvHdw,TxkL_XV9EwygBIXiuW6kvQ,The store was good but the service wasn't great.  I'm not ok with hearing I can't leave the door" when no one else is available to help me.  I don't want to wait for someone to help me if you're here doing nothing. As a customer I'm ok not having someone wait to say hello and getting the service that I need.  This is at all Sephora's and not just this one.  I usually walk out and go to a department store for help. Read more of my reviews on my blog: http://www.talesofatrave…",2,0,10/3/2012,TxkL_XV9EwygBIXiuW6kvQ,2,195,0
cW2QDXCLjBlXLkARTyG8qg,rBsrq1no96mSBxGjIYURhA,Only on a desperate and hungry night!!!,2,0,5/25/2012,rBsrq1no96mSBxGjIYURhA,8,52,0
Cw2ZmgRmO4gehHDRGsKZ7Q,u4df9jjhSsjnrz1wEqFjJg,The place looks anything but impressive. I mean the man at the table next to me was eating nachos in an Italian joint. Can we say re-damn-diculous! The food is good and the chicken and rice soup is awesome. Go and enjoy.,4,0,8/16/2011,u4df9jjhSsjnrz1wEqFjJg,14,234,1
Cw6j16CjwOYYcOv_39v4Ig,W5fchLNpH6GmiVxx24zXgg,Great for groups and families.....kid friendly........food is good...prices are right......five alarm sauce is great on anything is u like hot.......breakfast is great...so is lunch and dinner.......one of our regular places to go.....,4,0,6/25/2012,W5fchLNpH6GmiVxx24zXgg,2,75,1
Cw6QVNJVYqVkgRcpLAuyjw,UuIr2WKA0gZRyRvWIlAduQ,I used to come here yearssss ago when I was in high school. They still make a great cup of joe and have expanded their menu quite a bit. Their service is great - they can customize their drinks the way you want it. The made one of the best chai tea lattes I've ever had! The atmosphere is really relaxing as well - they have really comfortable couches to lounge on. It's a great place to come study or have coffee with a friend!,5,3,4/9/2012,UuIr2WKA0gZRyRvWIlAduQ,70,587,0
cW7kEiedJeji3mkCOhApLQ,ARUzJkaGyuk_HFM8V-TJxw,The food was pretty good but my husband felt the owner and his wife were a bit conceited/too over confident He did not feel comfortable in this restaurant. Great vegetarian choices for me.,3,0,3/17/2012,ARUzJkaGyuk_HFM8V-TJxw,17,162,1
Cw8moemeMe75HSkaR3x3Cg,USZx-55MA2-lG2hBu6PWJA,This is the only I am aware of in the newport vicinity. They do carry all the necessary supplies but my concern with this place with the pharmacy section. There are a long wait to collect the prescriptions here.,2,1,10/4/2012,USZx-55MA2-lG2hBu6PWJA,29,559,0
Cw8OU38Zhyc-QB6yauKy4w,zfWG-mS2c9R1ES5adp_eiQ,Cool beans man.  I had a great cappucino. mmmmm and a delicious cinnamon bear claw.  The girls here were very friendly.,4,0,10/6/2011,zfWG-mS2c9R1ES5adp_eiQ,39,135,0
CwC-MPCc2YVMvk6i-7seQA,k0m5nvgAIIA24t_iPZOAsw,Nothing wrong with Raley's. Good produce. Good prices. No stupid card to get the sale price. Decent staff. Some bulk products like nuts and trail mixes. I liked the store.,4,0,9/16/2010,k0m5nvgAIIA24t_iPZOAsw,93,745,0
cWeLsP6k5x8Xm0mwrcQG_w,pW9LvtC-hZ0PRAOUn7aZ2A,My office uses this bank and I am in here about once a week to do business. I also use the ATM which is cool as it is a SUM ATM = 0 fees for me. It never is very busy and the staff remember me which is a nice personal touch. The manager here is a hottie. So it brightens my day to pop in and have eye candy. I love candy.,4,1,11/25/2007,pW9LvtC-hZ0PRAOUn7aZ2A,834,1463,0
CWFkLMwOQ8Ww9xkv14vEVA,1sOKWGuzzMeDTrbVZ8aIfQ,Busy busy busy and crowded.,3,0,3/12/2012,1sOKWGuzzMeDTrbVZ8aIfQ,17,99,1
CwhB75iM3L81V-J-K0bqiA,XYSDrIef7g4Gmp3lNFVO6A,Pier 1 is one of my favorite home decor stores. I can usually find something that strikes my mood or fancy when I am looking to add some pizazz to a room. Today I found some cool place mats for the kitchen table and some colored glass stones and jewels to jazz up my bathrooms!,4,0,2/24/2008,XYSDrIef7g4Gmp3lNFVO6A,1388,2530,0
CwLHhx3HS4iTrxJXgyVH0Q,kMsX9ZxCfwgjZDEdCDej9Q,When nature calls....this is a good spot when driving from Indy back to Chicago. Shamrock shake was/is already on the menu (I wish that St. Patrick's Day was here!). Note the No Smoking Section sign (near the side door). Does that mean that there is a Smoking area?? BTW......I hear that they also serve hamburgers here,3,0,2/5/2012,kMsX9ZxCfwgjZDEdCDej9Q,54,416,0
cwMG3t6ZJ7cSdUhNF__eWg,USZx-55MA2-lG2hBu6PWJA,I have been here a couple of times during late evenings with friends. This karaoke lounge is located one floor up from the players restaurant. One has to take the elevator to go upstairs. They have a really nice decor which gives a felling of steel walls. The main karaoke area is right by the bar and then they also have individual karaoke booths. I have met some really interesting people at the main karaoke lounge area. Surprisingly this place does get crowded on Sunday's evenings too so plan before hand. The staff at the bar was attentive and cool but felt they were disorganized when it came to Karaoke. FYI- Yelp check in gets you one free song ticket at the bar!!,3,2,5/22/2012,USZx-55MA2-lG2hBu6PWJA,29,559,0
CWMwRmSZCkdwTYG-q8QfFg,DAeC-Y66n-jNMJJw4oAfNQ,WTF!? Not cool. I walked by thinking this was just another bar and when I went in I saw immediately that it was not just a bar. It is a strip club. A very sleazy one at that. The stage is hidden in the corner so you can't see the stage from the sidewalk outside. I turned around and walked out. Not my cup of tea.,1,3,2/25/2012,DAeC-Y66n-jNMJJw4oAfNQ,103,294,0
Cworkig1jT3ndhAGVT6JTA,VaDDhoa-IGKj3BMCHUxc4Q,Yum yum yum!!! Best Red Velvet cupcakes ever. Best cupcakes ever. Expensive. But real cupcake lovers don't care about that! YUM!!!,5,1,3/28/2011,VaDDhoa-IGKj3BMCHUxc4Q,26,237,0
Cwsd-0AqNeJBtjw53wVa4w,7BiWqhSJ-h0drMp7xCZC8w,Food is exactly the same as the ones depicted by each food court restaurant. Such a good quality meal for such a small price. I ordered the beef don and a soba noodle. So filling and delicious!,4,0,7/31/2012,7BiWqhSJ-h0drMp7xCZC8w,4,66,0
cWT2MuRYjmnKzZ18OKuewQ,DAeC-Y66n-jNMJJw4oAfNQ,In Concourse B is Jester's. Surprisingly I had some good gumbo here. Ordered a gumbo and a drink and the total was $11.54. The gumbo had a good amount of chicken and sausage. Came with a piece of cornbread too but that was nothing special. Service was fast and friendly.,3,4,10/28/2011,DAeC-Y66n-jNMJJw4oAfNQ,103,294,0
CX-COBg5-YPVpId9PVQMig,rBxP2oM6-KF23iTgdOmYug,The service is good here.  The one problem I have is they always try to up-sell you even when you say that all I need".",3,0,12/18/2010,rBxP2oM6-KF23iTgdOmYug,28,72,0
CX4aou1SgfFVhEHe1Rx6DQ,4vyIItbdZ80s0HVlGhAJdg,I have been excited to try J. B. Mack for awhile... I mean c'mon Mac and Cheese HELLO!  They also offer a number of other options including salads and sandwiches ... but if I'm going to a place with Mac and Cheese in the name.. that's what I'm getting. I opted for the Cheeseburger Mac... Which I thought would be a larger portion due to the cost.. but ok. I can get over the size.  However the taste was just alittle too bland for me.  I'm not sure why they serve it in a bread bowl.. Mac and Cheese isn't the type of food that soaks into a bread bowl.. On the positives - There were a number of more exciting sounding Macs to try.. that I will probably give another chance on a future visit.. The staff was nice.  The location can't be beat for CSU students.,2,2,10/2/2012,4vyIItbdZ80s0HVlGhAJdg,20,114,0
Cx5_bMun6lF8bD6nEYXZBQ,pW9LvtC-hZ0PRAOUn7aZ2A,NEKCA= North East Kingdom Community Acton+VT People in Need=Active Rural Communities Supporting Friends & Families. SUPPORT YOUR LOCAL COMMUNITY!!!! IT MAY BE YOU IN NEED ONE DAY!!?!?!?!?!?!?!?!?!?,5,2,11/1/2007,pW9LvtC-hZ0PRAOUn7aZ2A,834,1463,0
CX8tX1hiZAECai3aXPD17Q,zHvS1F_6wOPSLUk6vpDEGA,These new Barnes and Nobles all seem the same to me.  They are huge and seem to have every book known to man.  It was organized and clean.  The employees were knowledgeable.  No complaints here.  I just wish it wasn't so darn expensive! I stopped by the cafe inside which is a small Starbucks with a very limited menu.  They were also out of quite a few of the syrups they needed to make drinks on the menu which made me a little bit sad.  I was excited to find out that I can used by  Barnes and Noble gift cards at the cafe as well!,4,0,3/28/2012,zHvS1F_6wOPSLUk6vpDEGA,35,502,0
CXDMu-OGheKz-t938i34uA,P0hK4o6d2Ie1M24btQ0PAA,the pier is cool but the shops were not so great,3,0,11/14/2011,P0hK4o6d2Ie1M24btQ0PAA,18,135,1
cxHrd6-UgflRAYOCkirgow,2eCTQoBJETQSU-Oi9gjyuw,Slightly better than average airport fare.,3,0,9/17/2012,2eCTQoBJETQSU-Oi9gjyuw,29,221,0
cxl2GI80mEB3sxii2CKDEQ,vvKBMX2yw1rTcS-UzP_RUg,Great salsa!,3,1,5/20/2012,vvKBMX2yw1rTcS-UzP_RUg,0,150,1
cxlpcUZhU82IqD6WfhJ9Xg,a7MOTWUe0EbyK_rD0QxXpQ,I did not eat here because I already had lunch at The Stray Dog across the street. It was lame so we left and had some drinks here.  Not much say other than the bartender was very nice.,3,1,7/10/2011,a7MOTWUe0EbyK_rD0QxXpQ,2,23,1
cxNeZ2-hwBbBD7DoMsFrPA,pW9LvtC-hZ0PRAOUn7aZ2A,I really love Italian food. This place is not bad at all!! I found that the portions are quite generous.Fantastic Italian for eat in or take out. Check out their menu online! I waited 20 minutes to be seated. It's BYOB which is even more fantastic. Check out my Yelp list for other fine BYOB restaurants all over New England.,5,3,2/26/2007,pW9LvtC-hZ0PRAOUn7aZ2A,834,1463,0
CXRjlbT2eI-ad_J-n2POYA,fxeRdFmgY6tbTyidpcdFLw,lyn is a great artist. my last 3 tattoos i have gone to Almighty tattoo. my last two have been done by him. very reasonable pricing. friendly environment.,5,2,5/14/2010,fxeRdFmgY6tbTyidpcdFLw,51,261,0
CXt-VWBCY8sksw2xxxXkvg,pa5omruJjZEpBr1CzdUZ7g,Klein's serves up great fresh fish at generally reasonable prices. Just be sure to ask how much extra for wild fish. The seating outside along the Shark is delightful. Service can be a bit spotty at tmes. Food is always good and that;s what matters most. Worth a visit.,3,0,12/13/2010,pa5omruJjZEpBr1CzdUZ7g,27,249,1
CxT9Qd3wv8iOiztD4-3-yQ,qEv3LrfTm95_VJfU0hFQwA,Typical Arby's... They are all high priced for what you get. I wish they would put more of that red ranch sauce on my Roast Beef and cheese  instead for charging more for it. That sandwich already costs too much.,4,0,7/3/2012,qEv3LrfTm95_VJfU0hFQwA,49,245,0
cxtVzyXtlw2QLyV-dV2sSw,zrdkuuPFlNkLTSa9gMqbvQ,Dig the ice cream but the store can get pretty crowded. I love the banana ice cream with almonds and chocolate in a love it size and a waffle bowl. This place is great to cure for your ice cream craving. Whatever it is they can make it. And leave a tip and they will sing you a song!!,4,1,10/15/2006,zrdkuuPFlNkLTSa9gMqbvQ,61,212,0
cxTw0a6z8Bt0pXV_8VG41A,A3Rahgq3ufx81IjbEfAbGg,Portland Marriott Waterfront just did a total re-vamp of their space. LOVE the modern decor and the restaurant Truss. Right upon entry you are greeted by their friendly staff and are treated 5 star. Excellent location and meeting space!,5,0,5/31/2012,A3Rahgq3ufx81IjbEfAbGg,14,396,0
CXuKfz35r204oS80bS-ouA,jp4X9H56zjjLacnpHz02Iw,I've flown through Det-roit a few times now and this past one was the worst. I won't rate the overall airport for the bad service of one airline but I don't understand how they can't have a gate for flights. It should be slotted and reserved so that you're not sitting for 20mins on the tarmak going nowhere. The food here is few and far between. Most terminals have food spread out so you can get food regardless of your connection but it's more shops than food.,3,0,10/13/2011,jp4X9H56zjjLacnpHz02Iw,68,519,1
CxV-o2IEGlyx1AZFc_z19g,Qk49fvvmAAtSE63PHZER6A,If I could give this place zero stars I would.Lets just say if your sister gets back from Iraq and you want to meet her in Chicago at the government rate (which she had MORE than earned). DO NOT come here. They refuse to accomodate military personnel in any room with two beds. So instead of a great rate for a returning soldier (190) you can instead pay more than you do on any travel site if you need more than one bed (415 was the quote for a double).Sad. You can have my priority club card back. PS your hotel front desk was just as bad if not worse than your 800 number rude staff. Trust me I will be telling everyone I know about this. The Holiday Inn/Intercontential?Crowne Plaza people DO NOT CARE about our returning soldiers. So much for our girls weekend.,1,0,9/28/2011,Qk49fvvmAAtSE63PHZER6A,0,4,1
CXwOuZcgeRy8eQu0XlY_Kw,rBxP2oM6-KF23iTgdOmYug,Place an order on line this week for next day delivery. They did an outstanding join and the arrangement looked very close to the photo on the website.  They delivered early and it made my wife's day.  Great job by Patti Ann's!,4,2,1/24/2012,rBxP2oM6-KF23iTgdOmYug,28,72,0
cxwXEb4ebv7oxUosmM03tA,1sOKWGuzzMeDTrbVZ8aIfQ,Gorgeous airport! I was a little dismayed that I had to walk from the B concourse to the D concourse (which is a very far walk) despite the fact that I was connecting on the same airline.,3,0,3/12/2012,1sOKWGuzzMeDTrbVZ8aIfQ,17,99,1
Cy8gt24TPxxsEBCQ13Yp0A,o5wgBiwaQqGKPpMszzsQpQ,A greek restaurant and pancake house!  Do I really need to write a review?,4,1,11/30/2006,o5wgBiwaQqGKPpMszzsQpQ,51,78,0
cYd3jTI2zs0ZFq9bP-UZDQ,1wd0Xm7PebUxfexwLjHUtQ,Hmm...pretty expensive I must say.  But whenever I am around I always do step into this store.  I like how its designed and I especially love looking at all the items.,4,0,9/14/2005,1wd0Xm7PebUxfexwLjHUtQ,473,612,0
CYfd0z-dhzgM6BQZTg3VYQ,qv0Jthy-A0D95FDDIUapmg,Gorgeous resort. Friendly and helpful staff. Beautiful golf courses. Great food. And the Golden Door Spa is world class. I can't recommend it enough.,5,3,2/28/2012,qv0Jthy-A0D95FDDIUapmg,9,58,0
Cyg9rjjabJsr7g5MHW1I1Q,YEJLX5Al2N03i8lix-iXXQ,Delicious dry wines. The 2006 melange is delish!,4,0,11/26/2011,YEJLX5Al2N03i8lix-iXXQ,24,147,0
CykpCBCdM1whE5_1Dzo7uA,R9Sg7UkLOTle_7lyXXOTEw,This is one of the better places to take your car for audio needs.  They have been working on my car ever since I got it back in 2004.  They never leave me with more questions than answers and they really know what they are talking about.  The warranties are best here.  I will be back!!,4,0,8/2/2012,R9Sg7UkLOTle_7lyXXOTEw,6,45,0
CyonbF0e1HWz-Xn6xi-QHg,UuIr2WKA0gZRyRvWIlAduQ,The brunch here is a joke....not a brunch at all. The service sucks. The only good thing is the cheap hamburger baskets and beer. I could even get that somewhere else and it would be better.,2,1,4/30/2011,UuIr2WKA0gZRyRvWIlAduQ,70,587,0
Cypagm_yMEF95uA2ETTSGQ,RqR1bGDgdOPyHDnI73LeFw,* Caveman grunt * Um....Burger.....Burger..... Clicky click....http://www.yelp.ca/biz_photos/9sYtmnfpje1­M6dTPa_q1sg?select=5uDdSln5VzGBBoZZUCBKsw Meat juicy...... Persian spice delicious...... Ummmm....Ummmmm....Ummmmm..... Back to warmth of cave.....,4,10,Update - 2/28/2011,RqR1bGDgdOPyHDnI73LeFw,551,1132,0
cyt-L_IfLd27YjTG3-79Mg,XYSDrIef7g4Gmp3lNFVO6A,Alibi Catering is closed and long gone.,5,3,Update - 11/6/2011,XYSDrIef7g4Gmp3lNFVO6A,1388,2530,0
CywTka7TtujlCf9E1LciRQ,Cu9HRGNj7EJH3bTA8xSwYQ,The Gopher Bar covers both ends of the spectrum: GOOD Tasty coneys (especially dig the grilled buns) Cheap beer ($7.50 pitchers all the time) Not an ounce of pretense about the place BAD Conservative/Confederate propoganda everywhere (though everyone is entitled to their opinion) Erratic hours A number of customers that like to show off their ability to exercise their 2nd amendment rights The staff can fall on both sides of the spectrum - as long as you don't piss them off you'll generally be taken care of just fine. Update: Added a star - good bar at the right times.,3,5,3/7/2011,Cu9HRGNj7EJH3bTA8xSwYQ,23,190,0
cz0PeP7J6rnj8ZQogaCexw,BsCPTtZGFC_zbawqxqP37Q,A great hole-in-the-wall! Always so much fun! The drinks are cheap and super strong. Don't pass a trip to the Shroyer Inn up!!,4,1,12/29/2011,BsCPTtZGFC_zbawqxqP37Q,21,175,0
cZ5Z191oG0uXoFfv_ukhuw,0g6gBYyqAyCWdrKD3LxJUQ,There should be a way to give negative stars...If you have a choice of vendors choose  anyone else.  I canceled my service in September and am still waiting for them to refund my last payment of $72.00.   Went with ATT uverse and could not be happier!,1,1,12/23/2011,0g6gBYyqAyCWdrKD3LxJUQ,0,56,1
